,age,gender,delivery_status,reach,impressions,frequency,result_type,results,amount_spent_(gbp),starts,ends,campaign_location,campaign_date,campaign_funnel,campaign_goal,campaign_tactic,campaign_description,adset_location,adset_age,adset_audiencesegment,adset_audiencedetail,adset_platform,adset_placement,ad_service,ad_assettype,ad_description
2561,5,1,1,12,15,1.25,3,0.0,0.06,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.058823529411764705
2563,3,2,2,6,7,1.16666667,3,0.0,0.06,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.012148337595907928,0,0.03388746803069054
2572,3,0,1,5,5,1.0,3,0.0,0.06,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.04028132992327366
2575,5,0,1,4,4,1.0,3,0.0,0.06,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
2576,1,0,2,4,4,1.0,3,0.0,0.06,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,1,0.043478260869565216
2581,3,1,1,4,4,1.0,3,0.0,0.06,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
2584,2,1,2,4,4,1.0,3,0.0,0.06,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.049872122762148335
2588,2,2,2,11,18,1.63636364,3,0.0,0.06,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
2591,5,1,1,9,16,1.77777778,3,0.0,0.06,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.01918158567774936,0,0.03388746803069054
2597,4,0,1,5,5,1.0,3,0.0,0.06,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.05754475703324808
2604,1,0,2,13,15,1.15384615,0,1.0,0.06,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.005754475703324808
2610,0,1,2,10,12,1.2,3,0.0,0.06,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.010230179028132993
2612,1,1,2,14,14,1.0,3,0.0,0.06,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
2613,1,0,2,11,12,1.09090909,3,0.0,0.06,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.058823529411764705
2617,0,0,2,9,10,1.11111111,3,0.0,0.06,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,1,0.04028132992327366
2618,4,0,2,16,17,1.0625,3,0.0,0.06,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,1,0.043478260869565216
2625,1,1,2,7,7,1.0,0,1.0,0.06,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.08184143222506395
2628,4,1,1,4,5,1.25,3,0.0,0.06,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.20012787723785166,1,0.08184143222506395
2635,3,2,1,4,4,1.0,3,0.0,0.05,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.06905370843989769
2639,5,0,2,7,9,1.28571429,3,0.0,0.05,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,1,0.043478260869565216
2647,1,0,1,4,4,1.0,0,1.0,0.05,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.015345268542199489,0,0.015345268542199489
2650,5,2,2,3,3,1.0,3,0.0,0.05,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
2660,3,1,1,3,5,1.66666667,3,0.0,0.05,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.05115089514066496,0,0.015345268542199489
2668,2,0,2,2,7,3.5,3,0.0,0.05,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.043478260869565216
2673,4,2,1,1,2,2.0,3,0.0,0.05,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2676,2,0,1,8,8,1.0,3,0.0,0.05,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.04028132992327366
2680,2,0,2,3,4,1.33333333,3,0.0,0.05,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.04028132992327366
2682,5,2,1,3,3,1.0,3,0.0,0.05,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.058823529411764705
2686,2,1,2,7,7,1.0,1,1.0,0.05,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
2688,0,1,2,8,8,1.0,3,0.0,0.05,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.08184143222506395
2689,0,0,2,8,9,1.125,3,0.0,0.05,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
2690,1,2,1,14,16,1.14285714,3,0.0,0.05,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.058823529411764705
2692,4,0,2,4,4,1.0,3,0.0,0.05,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
2694,0,1,2,4,4,1.0,3,0.0,0.05,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.049872122762148335
2700,2,1,1,5,5,1.0,3,0.0,0.05,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.00959079283887468
2704,2,1,1,4,4,1.0,3,0.0,0.05,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.024936061381074168
2710,1,1,2,5,5,1.0,3,0.0,0.05,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.049872122762148335
2712,3,0,1,3,3,1.0,3,0.0,0.05,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,1,0.043478260869565216
2713,0,1,2,12,14,1.16666667,3,0.0,0.05,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
2717,2,0,2,1,7,7.0,3,0.0,0.05,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.0159846547314578
2721,3,2,2,3,3,1.0,3,0.0,0.05,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
2722,4,2,2,1,1,1.0,3,0.0,0.05,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
2724,2,0,2,5,5,1.0,3,0.0,0.05,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.026214833759590793
2725,1,2,1,6,9,1.5,3,0.0,0.05,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.021739130434782608
2733,4,2,1,6,9,1.5,3,0.0,0.05,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.034526854219948847
2735,4,0,2,4,6,1.5,0,1.0,0.05,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010869565217391304
2738,4,2,0,2,4,2.0,3,0.0,0.04,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,1,0.043478260869565216
2739,5,2,0,2,2,1.0,3,0.0,0.04,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,1,0.043478260869565216
2740,2,0,2,1,5,5.0,0,1.0,0.04,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.005754475703324808
2744,0,0,2,4,4,1.0,3,0.0,0.04,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.04028132992327366
2747,1,1,2,8,9,1.125,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.0159846547314578
2748,2,1,2,4,5,1.25,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.010230179028132993
2751,1,1,2,5,5,1.0,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.012148337595907928
2758,1,0,2,15,15,1.0,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.0159846547314578
2766,0,1,2,10,11,1.1,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.05754475703324808
2768,2,0,2,8,8,1.0,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.05754475703324808
2770,0,2,1,7,8,1.14285714,3,0.0,0.04,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.058823529411764705
2775,1,2,1,5,6,1.2,3,0.0,0.04,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2776,0,0,2,18,19,1.05555556,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
2781,1,1,2,8,9,1.125,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
2787,2,1,2,7,7,1.0,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
2791,0,2,2,4,5,1.25,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.05754475703324808
2802,4,1,2,2,3,1.5,3,0.0,0.04,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2807,4,2,2,2,2,1.0,3,0.0,0.04,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2808,1,0,2,8,8,1.0,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.08184143222506395
2811,3,1,1,2,2,1.0,3,0.0,0.04,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.024936061381074168
2816,4,1,1,4,4,1.0,3,0.0,0.04,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2818,3,2,1,4,5,1.25,3,0.0,0.04,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2828,1,0,2,9,9,1.0,3,0.0,0.04,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,1,0.07289002557544758
2833,1,2,2,5,6,1.2,3,0.0,0.04,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.02877237851662404,0,0.049872122762148335
2847,0,2,1,12,12,1.0,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
2851,3,1,1,6,6,1.0,3,0.0,0.04,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.021739130434782608
2852,2,2,1,3,3,1.0,3,0.0,0.04,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.021739130434782608
2853,5,1,1,8,8,1.0,3,0.0,0.04,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.026214833759590793
2854,0,2,2,3,3,1.0,3,0.0,0.04,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.06010230179028133
2855,0,1,2,3,5,1.66666667,3,0.0,0.04,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.01918158567774936,0,0.049872122762148335
2857,5,2,1,2,5,2.5,3,0.0,0.04,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.034526854219948847
2858,0,1,2,8,8,1.0,3,0.0,0.04,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
2864,0,1,2,4,4,1.0,3,0.0,0.04,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.049872122762148335
2866,2,2,2,3,3,1.0,3,0.0,0.03,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.04028132992327366
2867,5,2,2,2,2,1.0,3,0.0,0.03,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.04028132992327366
2868,3,2,1,5,6,1.2,3,0.0,0.03,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2869,3,2,0,4,4,1.0,3,0.0,0.03,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.015345268542199489,0,0.04283887468030691
2870,4,0,2,6,6,1.0,0,1.0,0.03,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.06905370843989769
2875,2,2,2,4,4,1.0,3,0.0,0.03,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
2877,0,0,1,2,2,1.0,3,0.0,0.03,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.04028132992327366
2884,5,2,1,4,4,1.0,3,0.0,0.03,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.20012787723785166,1,0.08184143222506395
2887,2,0,2,2,5,2.5,0,1.0,0.03,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.005754475703324808
2896,0,2,2,2,3,1.5,3,0.0,0.03,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
2906,3,1,1,3,3,1.0,3,0.0,0.03,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2910,5,0,1,2,2,1.0,3,0.0,0.03,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
2912,3,2,2,3,3,1.0,3,0.0,0.03,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.049872122762148335
2923,2,0,2,2,2,1.0,1,1.0,0.03,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,0,0.04028132992327366
2928,5,0,2,2,2,1.0,3,0.0,0.03,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.05115089514066496,0,0.05754475703324808
2931,2,0,2,1,4,4.0,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,1,0.005754475703324808
2932,1,0,1,4,4,1.0,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.015345268542199489,0,0.015345268542199489
2933,0,2,2,2,2,1.0,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.043478260869565216
2935,3,1,2,2,2,1.0,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.05754475703324808
2937,5,0,2,5,7,1.4,3,0.0,0.03,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.04028132992327366
2938,1,0,2,2,2,1.0,3,0.0,0.03,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.058823529411764705
2940,1,0,2,10,10,1.0,3,0.0,0.03,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
2941,0,0,2,6,6,1.0,3,0.0,0.03,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,1,0.07289002557544758
2942,1,1,2,4,4,1.0,3,0.0,0.03,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,1,0.07289002557544758
2943,3,0,2,11,15,1.36363636,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
2947,2,2,1,3,3,1.0,3,0.0,0.03,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.06010230179028133
2948,1,2,1,2,3,1.5,3,0.0,0.03,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.06010230179028133
2949,5,0,2,2,3,1.5,3,0.0,0.03,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,1,0.043478260869565216
2951,1,0,2,4,4,1.0,3,0.0,0.03,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.026214833759590793
2952,0,0,2,8,8,1.0,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.05754475703324808
2954,5,0,2,2,2,1.0,3,0.0,0.03,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.058823529411764705
2955,4,0,2,3,3,1.0,3,0.0,0.03,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.026214833759590793
2959,1,0,2,6,6,1.0,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.058823529411764705
2966,0,2,2,2,2,1.0,3,0.0,0.03,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.012148337595907928,0,0.03388746803069054
2971,5,2,2,2,2,1.0,3,0.0,0.03,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2982,2,0,2,3,4,1.33333333,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.012148337595907928
2983,0,2,2,5,7,1.4,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.010230179028132993
2985,1,1,2,5,5,1.0,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.010230179028132993
2990,1,2,2,2,2,1.0,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.012148337595907928
2992,4,2,1,1,1,1.0,3,0.0,0.03,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
2995,1,0,1,3,3,1.0,3,0.0,0.03,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.024936061381074168
2996,4,0,1,4,4,1.0,3,0.0,0.03,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.024936061381074168
2997,0,0,2,15,15,1.0,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.0159846547314578
2999,2,2,1,2,3,1.5,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.015345268542199489,0,0.015345268542199489
3001,0,1,2,5,5,1.0,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.0159846547314578
3002,4,0,1,1,1,1.0,0,1.0,0.03,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.015345268542199489,0,0.015345268542199489
3004,1,1,1,2,2,1.0,0,1.0,0.03,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.015345268542199489,0,0.015345268542199489
3005,5,2,2,6,6,1.0,1,1.0,0.03,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,1,0.07289002557544758
3006,5,1,1,2,2,1.0,3,0.0,0.03,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.021739130434782608
3011,5,1,2,4,7,1.75,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010869565217391304
3014,0,0,2,5,5,1.0,3,0.0,0.03,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
3015,0,2,1,1,1,1.0,3,0.0,0.02,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
3018,0,2,2,1,3,3.0,0,1.0,0.02,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.08184143222506395
3020,4,1,2,1,1,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.08184143222506395
3021,0,1,1,3,3,1.0,3,0.0,0.02,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
3022,2,1,1,4,4,1.0,3,0.0,0.02,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
3024,2,1,1,1,1,1.0,3,0.0,0.02,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
3027,1,1,1,3,4,1.33333333,3,0.0,0.02,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
3028,2,2,1,3,3,1.0,3,0.0,0.02,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
3033,1,1,2,2,2,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.012148337595907928
3035,0,1,2,3,5,1.66666667,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010230179028132993
3039,3,1,1,1,1,1.0,3,0.0,0.02,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,1,0.043478260869565216
3043,2,1,1,2,2,1.0,3,0.0,0.02,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
3052,0,2,1,2,2,1.0,3,0.0,0.02,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
3053,1,0,1,4,5,1.25,3,0.0,0.02,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
3058,0,0,1,7,7,1.0,3,0.0,0.02,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
3060,0,0,1,2,2,1.0,3,0.0,0.02,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
3061,5,0,1,2,2,1.0,3,0.0,0.02,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.04028132992327366
3062,0,2,1,2,3,1.5,3,0.0,0.02,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
3068,3,0,2,6,6,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.04028132992327366
3070,1,0,2,4,5,1.25,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.012148337595907928
3072,4,0,2,1,1,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,1,0.04028132992327366
3073,0,1,2,3,3,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,1,0.04028132992327366
3074,3,0,2,2,2,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.20012787723785166,1,0.08184143222506395
3075,2,0,2,3,3,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.20012787723785166,1,0.08184143222506395
3076,2,1,2,4,5,1.25,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.20012787723785166,1,0.08184143222506395
3079,0,2,2,3,3,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.20012787723785166,1,0.08184143222506395
3080,2,0,2,2,2,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.010230179028132993
3081,3,1,2,3,3,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.20012787723785166,1,0.08184143222506395
3082,0,0,2,6,6,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.012148337595907928
3083,5,1,1,3,4,1.33333333,3,0.0,0.02,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.00959079283887468
3084,0,0,2,7,7,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.005754475703324808
3086,2,1,2,1,1,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,1,0.07289002557544758
3088,2,0,2,2,5,2.5,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.005754475703324808
3089,0,2,2,2,2,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
3090,2,0,2,1,2,2.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.00319693094629156
3091,5,0,2,2,2,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
3092,0,0,2,4,4,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
3095,1,0,2,2,2,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.04028132992327366
3097,4,0,2,4,4,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.058823529411764705
3100,0,0,2,4,4,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,0,0.04028132992327366
3105,0,0,2,5,5,1.0,3,0.0,0.02,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.049872122762148335
3108,1,0,2,7,8,1.14285714,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.005754475703324808
3109,0,2,2,4,4,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.005754475703324808
3117,0,1,2,4,4,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,0,0.04028132992327366
3120,1,2,2,3,3,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.010230179028132993
3121,3,0,2,3,3,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.010230179028132993
3122,3,0,2,2,2,1.0,3,0.0,0.02,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.02877237851662404,0,0.049872122762148335
3123,0,2,2,3,3,1.0,3,0.0,0.02,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.02877237851662404,0,0.049872122762148335
3129,3,1,1,4,5,1.25,3,0.0,0.02,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.00959079283887468
3130,1,0,2,3,3,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,0,0.04028132992327366
3133,1,1,1,2,2,1.0,3,0.0,0.02,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,1,0.043478260869565216
3138,2,0,2,2,2,1.0,3,0.0,0.02,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.05115089514066496,0,0.05754475703324808
3140,3,0,2,1,1,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.08184143222506395
3141,0,1,2,4,4,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.05754475703324808
