age,gender,delivery_status,reach,impressions,frequency,result_type,results,amount_spent_(gbp),starts,ends,campaign_location,campaign_date,campaign_funnel,campaign_goal,campaign_tactic,campaign_description,adset_location,adset_age,adset_audiencesegment,adset_audiencedetail,adset_platform,adset_placement,ad_service,ad_assettype,ad_description
2,1,1,14,14,1.0,3,0.0,0.17,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.06010230179028133
0,2,2,0,26,0.0,3,0.0,0.17,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.04283887468030691
1,2,2,13,13,1.0,3,0.0,0.17,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.06010230179028133
5,1,1,17,28,1.64705882,3,0.0,0.17,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.034526854219948847
2,2,2,12,22,1.83333333,0,1.0,0.17,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010869565217391304
4,1,2,12,18,1.5,0,3.0,0.16,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,1,0.07289002557544758
2,0,2,10,19,1.9,0,3.0,0.16,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
1,1,1,14,16,1.14285714,3,0.0,0.16,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.06010230179028133
1,0,2,17,17,1.0,3,0.0,0.16,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.026214833759590793
5,1,2,16,17,1.0625,1,2.0,0.16,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
3,2,1,12,12,1.0,3,0.0,0.16,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.20012787723785166,1,0.08184143222506395
5,2,1,12,16,1.33333333,3,0.0,0.16,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.04028132992327366
4,2,2,0,19,0.0,1,1.0,0.16,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,1,0.07289002557544758
0,1,2,16,22,1.375,3,0.0,0.16,5,5,0,3,0,2,2,1,2,2,4,5,1,0,0.023017902813299233,1,0.023017902813299233
5,1,2,16,19,1.1875,3,0.0,0.16,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.034526854219948847
3,1,2,5,6,1.2,3,0.0,0.16,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.01918158567774936,0,0.049872122762148335
3,2,2,14,25,1.78571429,3,0.0,0.15,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,1,0.07289002557544758
4,1,0,19,19,1.0,3,0.0,0.15,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,1,0.043478260869565216
5,0,2,6,7,1.16666667,3,0.0,0.15,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,1,0.04028132992327366
3,1,2,8,8,1.0,3,0.0,0.15,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
3,0,1,9,10,1.11111111,3,0.0,0.15,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.06010230179028133
3,0,2,9,9,1.0,3,0.0,0.15,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.049872122762148335
2,1,2,9,9,1.0,3,0.0,0.15,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.02877237851662404,0,0.049872122762148335
3,2,1,11,11,1.0,3,0.0,0.15,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.058823529411764705
2,0,2,15,15,1.0,3,0.0,0.15,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.026214833759590793
5,1,1,12,19,1.58333333,3,0.0,0.15,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.04028132992327366
3,1,2,10,14,1.4,3,0.0,0.15,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.015345268542199489,0,0.015345268542199489
4,1,2,9,16,1.77777778,3,0.0,0.15,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
0,0,2,16,16,1.0,3,0.0,0.14,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.043478260869565216
1,1,2,16,16,1.0,3,0.0,0.14,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.05754475703324808
5,0,2,9,9,1.0,3,0.0,0.14,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.05115089514066496,0,0.05754475703324808
3,1,2,17,23,1.35294118,1,2.0,0.14,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
4,0,1,9,9,1.0,3,0.0,0.14,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.04028132992327366
3,2,2,14,16,1.14285714,3,0.0,0.14,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.049872122762148335
4,0,2,6,7,1.16666667,3,0.0,0.14,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.058823529411764705
4,0,1,7,8,1.14285714,3,0.0,0.14,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
2,2,2,24,24,1.0,0,1.0,0.13,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.06905370843989769
2,2,1,20,22,1.1,3,0.0,0.13,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.06905370843989769
3,0,1,10,11,1.1,3,0.0,0.13,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
3,0,2,11,11,1.0,3,0.0,0.13,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.026214833759590793
0,0,2,31,32,1.03225806,3,0.0,0.13,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,1,0.043478260869565216
3,0,2,9,9,1.0,3,0.0,0.13,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
5,2,2,6,8,1.33333333,3,0.0,0.13,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.023017902813299233
2,2,1,13,13,1.0,3,0.0,0.13,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.058823529411764705
1,0,2,35,39,1.11428571,0,1.0,0.13,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
0,0,1,28,33,1.17857143,3,0.0,0.13,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.00959079283887468
0,1,1,16,27,1.6875,3,0.0,0.13,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.034526854219948847
0,1,2,6,9,1.5,3,0.0,0.13,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.06010230179028133
1,2,2,5,6,1.2,3,0.0,0.12,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.04028132992327366
1,2,1,8,10,1.25,3,0.0,0.12,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
1,1,2,8,8,1.0,3,0.0,0.12,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.043478260869565216
3,0,1,18,24,1.33333333,0,5.0,0.12,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.06905370843989769
2,0,2,3,11,3.66666667,0,1.0,0.12,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.08184143222506395
4,2,1,13,19,1.46153846,3,0.0,0.12,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.01918158567774936,0,0.03388746803069054
4,1,2,10,11,1.1,3,0.0,0.12,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.012148337595907928,0,0.03388746803069054
2,0,2,14,14,1.0,3,0.0,0.12,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.44181585677749363,0,0.06010230179028133
1,1,2,7,7,1.0,3,0.0,0.12,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.049872122762148335
3,0,1,9,9,1.0,3,0.0,0.12,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
3,1,1,24,30,1.25,0,2.0,0.12,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.05754475703324808
2,0,2,3,17,5.66666667,0,4.0,0.12,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.06010230179028133
1,2,1,7,10,1.42857143,3,0.0,0.12,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.015345268542199489,0,0.015345268542199489
0,2,2,11,14,1.27272727,3,0.0,0.12,5,5,0,3,0,2,2,1,2,2,4,5,1,0,0.023017902813299233,1,0.023017902813299233
1,1,1,9,11,1.22222222,3,0.0,0.12,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.021739130434782608
1,2,2,8,8,1.0,3,0.0,0.11,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.043478260869565216
3,2,0,15,15,1.0,3,0.0,0.11,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,1,0.043478260869565216
1,0,2,15,15,1.0,1,2.0,0.11,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.20012787723785166,1,0.08184143222506395
0,0,2,26,26,1.0,1,1.0,0.11,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.20012787723785166,1,0.08184143222506395
0,1,1,20,21,1.05,3,0.0,0.11,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.05115089514066496,0,0.015345268542199489
4,0,2,4,4,1.0,3,0.0,0.11,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.44181585677749363,0,0.06010230179028133
1,0,1,9,9,1.0,3,0.0,0.11,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
2,0,1,18,19,1.05555556,3,0.0,0.11,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
5,2,2,3,5,1.66666667,3,0.0,0.11,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.012148337595907928,0,0.03388746803069054
0,1,1,25,29,1.16,3,0.0,0.11,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
5,1,2,12,12,1.0,3,0.0,0.11,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.023017902813299233
4,2,1,0,13,0.0,3,0.0,0.11,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.026214833759590793
4,1,1,10,19,1.9,0,1.0,0.1,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.06905370843989769
0,1,1,12,14,1.16666667,3,0.0,0.1,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.058823529411764705
0,1,2,18,21,1.16666667,3,0.0,0.1,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
2,1,1,11,12,1.09090909,3,0.0,0.1,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.015345268542199489,0,0.015345268542199489
0,1,2,13,13,1.0,3,0.0,0.1,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.20012787723785166,1,0.08184143222506395
0,0,2,30,31,1.03333333,0,2.0,0.1,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.010230179028132993
3,1,2,1,1,1.0,3,0.0,0.1,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.049872122762148335
0,0,2,27,31,1.14814815,3,0.0,0.1,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.005754475703324808
2,2,2,6,7,1.16666667,3,0.0,0.1,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2,0,1,12,13,1.08333333,3,0.0,0.1,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.024936061381074168
2,1,2,7,8,1.14285714,3,0.0,0.1,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.049872122762148335
2,0,1,11,13,1.18181818,3,0.0,0.1,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
1,2,2,8,8,1.0,3,0.0,0.1,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
0,0,1,17,19,1.11764706,3,0.0,0.1,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.06010230179028133
1,1,2,12,12,1.0,3,0.0,0.1,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.06010230179028133
4,1,2,6,9,1.5,0,1.0,0.1,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010869565217391304
3,0,2,10,10,1.0,3,0.0,0.1,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
0,1,2,3,3,1.0,3,0.0,0.09,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.043478260869565216
0,2,2,3,3,1.0,3,0.0,0.09,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.043478260869565216
0,2,2,3,5,1.66666667,3,0.0,0.09,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.049872122762148335
4,2,2,9,10,1.11111111,3,0.0,0.09,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.023017902813299233
0,2,2,16,19,1.1875,3,0.0,0.09,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.023017902813299233
4,0,2,9,12,1.33333333,3,0.0,0.09,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
0,2,1,17,18,1.05882353,3,0.0,0.09,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.058823529411764705
1,0,1,13,13,1.0,3,0.0,0.09,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,1,0.043478260869565216
0,1,1,12,13,1.08333333,3,0.0,0.09,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.058823529411764705
1,0,1,9,9,1.0,3,0.0,0.09,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.04028132992327366
1,1,1,14,18,1.28571429,3,0.0,0.09,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2,1,1,18,22,1.22222222,3,0.0,0.09,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
3,1,2,6,10,1.66666667,3,0.0,0.09,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.015345268542199489,0,0.04283887468030691
4,1,1,4,5,1.25,3,0.0,0.09,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
3,1,1,3,3,1.0,3,0.0,0.09,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
2,2,1,8,9,1.125,3,0.0,0.09,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.034526854219948847
3,2,1,5,5,1.0,3,0.0,0.09,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.034526854219948847
4,1,1,8,9,1.125,3,0.0,0.09,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.034526854219948847
1,2,1,0,11,0.0,3,0.0,0.09,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.034526854219948847
0,2,2,0,9,0.0,3,0.0,0.09,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.034526854219948847
3,0,2,13,16,1.23076923,0,1.0,0.09,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010869565217391304
0,1,1,6,8,1.33333333,3,0.0,0.08,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
3,2,2,7,7,1.0,3,0.0,0.08,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.06905370843989769
1,0,2,11,13,1.18181818,3,0.0,0.08,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.44181585677749363,0,0.06010230179028133
4,1,2,4,5,1.25,3,0.0,0.08,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
2,1,2,4,4,1.0,1,1.0,0.08,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,0,0.04028132992327366
2,0,2,6,12,2.0,0,2.0,0.08,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.0159846547314578
3,1,2,3,3,1.0,3,0.0,0.08,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
2,0,2,2,8,4.0,0,2.0,0.08,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,1,0.043478260869565216
3,2,2,4,5,1.25,3,0.0,0.08,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
1,1,1,16,23,1.4375,3,0.0,0.08,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
0,2,1,8,10,1.25,0,1.0,0.08,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.015345268542199489,0,0.015345268542199489
3,1,1,4,4,1.0,0,1.0,0.08,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.015345268542199489,0,0.015345268542199489
3,0,1,28,31,1.10714286,0,1.0,0.08,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
5,2,1,8,8,1.0,3,0.0,0.08,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.026214833759590793
0,2,1,7,8,1.14285714,3,0.0,0.08,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.034526854219948847
4,2,1,2,6,3.0,3,0.0,0.07,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
5,2,2,0,7,0.0,3,0.0,0.07,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,1,0.07289002557544758
5,1,0,3,3,1.0,3,0.0,0.07,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,1,0.043478260869565216
1,0,2,13,13,1.0,3,0.0,0.07,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.010230179028132993
2,2,1,17,19,1.11764706,3,0.0,0.07,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.05754475703324808
3,0,2,6,6,1.0,3,0.0,0.07,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.05754475703324808
3,2,2,7,7,1.0,3,0.0,0.07,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.015345268542199489,0,0.04283887468030691
0,1,2,8,9,1.125,1,1.0,0.07,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,1,0.07289002557544758
2,0,2,7,13,1.85714286,0,1.0,0.07,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.058823529411764705
0,0,2,19,21,1.10526316,3,0.0,0.07,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.058823529411764705
0,1,1,10,11,1.1,3,0.0,0.07,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.01918158567774936,0,0.03388746803069054
0,1,2,8,11,1.375,0,2.0,0.07,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.005754475703324808
1,1,2,1,1,1.0,3,0.0,0.07,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.005754475703324808
3,0,1,11,12,1.09090909,3,0.0,0.07,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.015345268542199489,0,0.015345268542199489
1,0,2,19,19,1.0,3,0.0,0.07,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.05754475703324808
1,1,2,13,13,1.0,1,1.0,0.07,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.20012787723785166,1,0.08184143222506395
4,2,1,6,6,1.0,2,1.0,0.07,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.058823529411764705
3,2,2,5,6,1.2,3,0.0,0.07,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.049872122762148335
5,0,2,1,2,2.0,3,0.0,0.07,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
0,0,2,8,8,1.0,3,0.0,0.07,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,1,0.04028132992327366
5,2,2,18,18,1.0,0,2.0,0.07,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.07289002557544758
3,2,2,6,10,1.66666667,3,0.0,0.07,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.015345268542199489,0,0.015345268542199489
5,2,2,0,6,0.0,3,0.0,0.07,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.034526854219948847
3,1,2,4,6,1.5,3,0.0,0.07,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.049872122762148335
0,2,2,3,3,1.0,3,0.0,0.06,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.04028132992327366
0,0,2,6,7,1.16666667,3,0.0,0.06,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.04028132992327366
2,2,1,4,7,1.75,3,0.0,0.06,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
0,1,1,11,11,1.0,3,0.0,0.06,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.049872122762148335
5,1,1,12,15,1.25,3,0.0,0.06,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.058823529411764705
3,2,2,6,7,1.16666667,3,0.0,0.06,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.012148337595907928,0,0.03388746803069054
3,0,1,5,5,1.0,3,0.0,0.06,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.04028132992327366
5,0,1,4,4,1.0,3,0.0,0.06,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
1,0,2,4,4,1.0,3,0.0,0.06,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,1,0.043478260869565216
3,1,1,4,4,1.0,3,0.0,0.06,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
2,1,2,4,4,1.0,3,0.0,0.06,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.049872122762148335
2,2,2,11,18,1.63636364,3,0.0,0.06,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
5,1,1,9,16,1.77777778,3,0.0,0.06,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.01918158567774936,0,0.03388746803069054
4,0,1,5,5,1.0,3,0.0,0.06,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.05754475703324808
1,0,2,13,15,1.15384615,0,1.0,0.06,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.005754475703324808
0,1,2,10,12,1.2,3,0.0,0.06,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.010230179028132993
1,1,2,14,14,1.0,3,0.0,0.06,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
1,0,2,11,12,1.09090909,3,0.0,0.06,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.058823529411764705
0,0,2,9,10,1.11111111,3,0.0,0.06,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,1,0.04028132992327366
4,0,2,16,17,1.0625,3,0.0,0.06,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,1,0.043478260869565216
1,1,2,7,7,1.0,0,1.0,0.06,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.08184143222506395
4,1,1,4,5,1.25,3,0.0,0.06,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.20012787723785166,1,0.08184143222506395
3,2,1,4,4,1.0,3,0.0,0.05,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.06905370843989769
5,0,2,7,9,1.28571429,3,0.0,0.05,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,1,0.043478260869565216
1,0,1,4,4,1.0,0,1.0,0.05,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.015345268542199489,0,0.015345268542199489
5,2,2,3,3,1.0,3,0.0,0.05,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
3,1,1,3,5,1.66666667,3,0.0,0.05,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.05115089514066496,0,0.015345268542199489
2,0,2,2,7,3.5,3,0.0,0.05,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.043478260869565216
4,2,1,1,2,2.0,3,0.0,0.05,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2,0,1,8,8,1.0,3,0.0,0.05,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.04028132992327366
2,0,2,3,4,1.33333333,3,0.0,0.05,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.04028132992327366
5,2,1,3,3,1.0,3,0.0,0.05,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.058823529411764705
2,1,2,7,7,1.0,1,1.0,0.05,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
0,1,2,8,8,1.0,3,0.0,0.05,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.08184143222506395
0,0,2,8,9,1.125,3,0.0,0.05,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
1,2,1,14,16,1.14285714,3,0.0,0.05,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.058823529411764705
4,0,2,4,4,1.0,3,0.0,0.05,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
0,1,2,4,4,1.0,3,0.0,0.05,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.049872122762148335
